Public ID,Organization,Availability,System Name (click + for details),Processor (click + for details),Accelerator (click + for details),Benchmark,Model MLC,Scenario,Units,Division/Power,# of Accelerators,# of Nodes,Accelerator (click + for details),Availability,Host Processor Core Count,Processor (click + for details),Avg. Result at System Name,Sum of # of  Processors ,Sum of # of  Processors 
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,dlrm-v2-99,Server,Queries/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,585168,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,389330,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,370068,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,35091.5,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,33356.25,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,34876.4,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,33352.57,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,56917.3,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,57970.4,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama3.1-8b-datacenter,Interactive,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,54117.6,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,550.106,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,295.523,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,retinanet,Offline,Samples/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14539.5,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,retinanet,Server,Queries/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,13603.3,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19.189,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,18.4233,2,2
5.1-0079,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H200-SXM-141GB TensorRT),Intel(R) Xeon(R) Platinum 8480+,NVIDIA H200-SXM-141GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480+,33363.8,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99,Offline,Samples/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,263090,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99,Server,Queries/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,202030,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,159060,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,154025,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,15057.6,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,13736.12,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,6709.74,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,15167.1,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,13730.69,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,6712.97,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,25180.8,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,25753.8,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,llama3.1-8b-datacenter,Interactive,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,21944.1,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,retinanet,Offline,Samples/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,6618.99,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,retinanet,Server,Queries/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,6600.5,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,8.35974,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,7.82647,2,2
5.1-0080,Quanta_Cloud_Technology,available,D75E-4U_H200-NVL-141GBx4,Intel(R) Xeon(R) Platinum 6787P,NVIDIA H200-NVL-141GB,Inference,whisper,Offline,Tokens/s,Closed ,4,1,NVIDIA H200-NVL-141GB,available,86,Intel(R) Xeon(R) Platinum 6787P,15061.7,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,32760.5,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,31401.37,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,17633,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,32760.5,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,31401.37,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,17633,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,mixtral-8x7b,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,68218.7,2,2
5.1-0081,Quanta_Cloud_Technology,available,D75T-7U_8xMI325X,AMD EPYC 9755,AMD Instinct MI325X 256GB HBM3e,Inference,mixtral-8x7b,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9755,59040.8,2,2
5.1-0082,RedHat,available,IBM Cloud gx3 instance 1xL40S-PCIE-48GB vLLM,Intel Xeon Processor (SapphireRapids),NVIDIA L40S,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,1,1,NVIDIA L40S,available,48,Intel Xeon Processor (SapphireRapids),1642.22,2,2
5.1-0082,RedHat,available,IBM Cloud gx3 instance 1xL40S-PCIE-48GB vLLM,Intel Xeon Processor (SapphireRapids),NVIDIA L40S,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,1,1,NVIDIA L40S,available,48,Intel Xeon Processor (SapphireRapids),1207.14,2,2
5.1-0083,RedHat,available,Dell PowerEdge XE8640 (1xH100-SXM-80GB vLLM),Intel Xeon 6448Y 2.1GHz(2x 32 cores each),NVIDIA H100-SXM-80GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,1,1,NVIDIA H100-SXM-80GB,available,64,Intel Xeon 6448Y 2.1GHz(2x 32 cores each),5777.08,2,2
5.1-0083,RedHat,available,Dell PowerEdge XE8640 (1xH100-SXM-80GB vLLM),Intel Xeon 6448Y 2.1GHz(2x 32 cores each),NVIDIA H100-SXM-80GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,1,1,NVIDIA H100-SXM-80GB,available,64,Intel Xeon 6448Y 2.1GHz(2x 32 cores each),5103.99,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18928.6,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18704.2,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,1195.93,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,450.869,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,retinanet,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,716.683,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,retinanet,Server,Queries/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,579.509,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,rgat,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,25182.2,2,2
5.1-0084,Supermicro,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,whisper,Offline,Tokens/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,2196.65,2,2
5.1-0085,Supermicro,available,AS-8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,33468.4,2,2
5.1-0085,Supermicro,available,AS-8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,31646.17,2,2
5.1-0085,Supermicro,available,AS-8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,33468.4,2,2
5.1-0085,Supermicro,available,AS-8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,31646.17,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,101516,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,99186.48,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,101865,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,99182.26,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,142955,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,128701,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,122269,2,2
5.1-0086,Supermicro,available,AS-4126GS-NBR-LCC (8x B200-SXM-180GB TensorRT),AMD EPYC 9575F,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,64,AMD EPYC 9575F,44708.6,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,102498,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,99181.07,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,60131,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,101696,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,99179.63,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,60119.9,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,141056,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,122331,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,1650.51,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,1244.69,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,750.939,2,2
5.1-0087,Supermicro,available,SYS-422GS-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6787P,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,86,Intel(R) Xeon(R) 6787P,43615.3,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,101359,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,99128.19,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,57418,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1621.72,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1242.84,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,750.408,2,2
5.1-0088,Supermicro,available,SYS-A21GE-NBRT (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,44140.9,2,2
