,Unnamed: 0,authorid,preferred_name,institution,position,department,start,end,city,country,institution_map
7452,7584,~Sebastian_Jaszczur1,True,IDEAS NCBR,PhD student,,2021.0,2025.0,,PL,IDEAS NCBR
7453,7585,~Sebastian_Jaszczur1,True,University of Warsaw,PhD student,,2019.0,2025.0,,PL,University of Warsaw
7454,7586,~Weizhi_Gao1,True,North Carolina State University,PhD student,,2023.0,,Raleigh,US,North Carolina State University
7455,7587,~Nicholas_Andrew_Dronen1,True,Amazon,Researcher,,2022.0,,Longmont ,US,Amazon
7456,7588,~Natalia_Fadeeva1,True,Facebook,Researcher,,2022.0,,,,Meta
7457,7589,~Daniel_Durstewitz1,True,Heidelberg University,Full Professor,,2011.0,,Plymouth,GB,Heidelberg University
7458,7590,~Eric_Zelikman1,False,Stanford University,PhD student,,2021.0,2026.0,,,Stanford University
7459,7591,~Meng_Wang3,,Hefei University of Technology,Full Professor,,2010.0,,Hefei,CN,Hefei University of Technology
7460,7592,~Keegan_Harris1,True,Carnegie Mellon University,PhD student,,2020.0,2025.0,Pittsburgh,US,Carnegie Mellon University
7461,7593,~Yufeng_Yue1,True,Beijing Institute of Technology,Full Professor,,2021.0,,,CN,Beijing Institute of Technology
7462,7594,~Zeming_Wei1,True,"School of mathematical Science, Peking University, Peking University",PhD student,,2025.0,,,CN,Peking University
7463,7595,~Zeming_Wei1,True,Shanghai Artificial Intelligence Laboratory,Intern,,2025.0,,,CN,Shanghai Artificial Intelligence Laboratory
7464,7596,~Zeming_Wei1,True,ByteDance Inc.,Intern,,2025.0,2025.0,,CN,ByteDance Inc.
7465,7597,~Zeming_Wei1,True,"School of mathematical Science, Peking University",Undergrad student,,2021.0,2025.0,,CN,Peking University
7466,7598,~Zeming_Wei1,True,"University of California, Berkeley",Undergrad student,,2023.0,2024.0,,US,"University of California, Berkeley"
7467,7599,~Ya-Lin_Zhang1,True,Ant Group,Researcher,,2018.0,2024.0,Hangzhou,CN,Ant Group
7468,7600,~Amrit_Puhan1,True,Pennsylvania State University,MS student,,2022.0,,State College,US,Pennsylvania State University
7469,7601,~Wenpeng_Wu2,False,Shenzhen University,MS student,,2022.0,2025.0,ShenZhen,CN,Shenzhen University
7470,7602,~Chieh-Hsin_Lai2,False,Sony AI,Researcher,,2021.0,,,JP,"Sony Group Corporation, Tokyo"
7471,7603,~Amil_Dravid1,False,"University of California, Berkeley",PhD student,,2023.0,,Berkeley,US,"University of California, Berkeley"
7472,7604,~Jan_DeWitt1,True,Massachusetts Institute of Technology,Researcher,,2020.0,,,,Massachusetts Institute of Technology
7473,7605,~Xin_Tao3,False,Kuaishou,Researcher,,2020.0,,Shenzhen,CN,Kuaishou- 快手科技
7474,7606,~Hongyan_Li2,True,Peking University,Full Professor,,2010.0,,Beijing,CN,Peking University
7475,7607,~Lingqiao_Liu3,True,University of Adelaide,Associate Professor,,2024.0,,,AU,University of Adelaide
7476,7608,~Jinwoo_Jang1,True,Sungkyunkwan University,Undergrad student,,2019.0,2024.0,,,Sungkyunkwan University
7477,7609,~Min_Wu2,False,"Institute for Infocomm Research (I2R), A*STAR",Principal Researcher,,2023.0,,Singapore,SG,A*STAR
7478,7610,~Donghu_Kim1,True,Korea Advanced Institute of Science & Technology,MS student,,2024.0,,,KR,Korea Advanced Institute of Science and Technology
7479,7611,~Donghu_Kim1,True,Korea University,Undergrad student,,2018.0,2024.0,,KR,Korea University
7480,7612,~Manuel_Dahnert1,False,NavVis,Researcher,,2025.0,,Munich,DE,NavVis
7481,7613,~Manuel_Dahnert1,False,Technical University Munich,PhD student,,2018.0,2025.0,Garching bei München,DE,Technical University of Munich
7482,7614,~Zhecan_Wang2,False,"University of California, Los Angeles",Postdoc,,2024.0,,Los Angeles,US,"University of California, Los Angeles"
7483,7615,~Zhecan_Wang2,False,Columbia University,PhD student,,2019.0,2024.0,New York,US,Columbia University
7484,7616,~Anders_Aamand1,True,University of Copenhagen,Postdoc,,2024.0,2025.0,,DK,University of Copenhagen
7485,7617,~Anders_Aamand1,True,Massachusetts Institute of Technology,Postdoc,,2021.0,2024.0,,US,Massachusetts Institute of Technology
7486,7618,~Mai_Xu1,False,Beihang University,Professor,,2019.0,,,CN,Beihang University
7487,7619,~Daniel_Hsu1,True,Columbia University,Associate Professor,,2017.0,,,US,Columbia University
7488,7620,~Changyi_He1,True,Beijing University of Aeronautics and Astronautics,MS student,,2023.0,,Beijing,CN,Beihang University
7489,7621,~Zhou_Xian1,True,Carnegie Mellon University,PhD student,,2017.0,,,US,Carnegie Mellon University
7490,7622,~Shanghang_Zhang4,False,Peking University,Assistant Professor,,2022.0,2030.0,Beijing,CN,Peking University
7491,7623,~Jiasheng_Tang1,,"Alibaba Group, DAMO Academy",Researcher,,2015.0,,,CN,Alibaba Group
7492,7624,~Caroline_Shamiso_Chitongo1,True,University of London,Undergrad student,,2021.0,2025.0,London ,GB,University of London
7493,7625,~Michael_Rabbat1,True,Facebook,Principal Researcher,,2023.0,,,CA,Meta
7494,7626,~Michael_Rabbat1,True,McGill University,Adjunct Professor,,2018.0,,,CA,McGill University
7495,7627,~Michael_Rabbat1,True,Facebook,Research Scientist,,2017.0,,,CA,Meta
7496,7628,~Michael_Rabbat1,True,Mila,Associate Member,,2017.0,,,CA,Montreal Institute of Learning Algorithms
7497,7629,~Marco_Pratticò1,True,"Università degli Studi di Genova, Istituto Italiano di Tecnologia",PhD student,,2024.0,2027.0,Genova,IT,University of Genoa
7498,7630,~Marco_Pratticò1,True,"Università degli Studi di Genova, Istituto Italiano di Tecnologia",Researcher,,2024.0,2024.0,Genova,IT,University of Genoa
7499,7631,~Safwan_Labbi1,True,École Polytechnique,PhD student,,2023.0,2026.0,Palaiseau,FR,École Polytechnique
7500,7632,~Xu_Guo4,True,Xi'an Jiaotong University,MS student,,2023.0,2026.0,Xi'an,CN,Xi'an Jiaotong University
7501,7633,~Shuo_Xu8,True,Southeast University,Undergrad student,,2021.0,2025.0,Nanjing,CN,Southeast University
7502,7634,~Xuanyu_Zhang2,True,Peking University,PhD student,,2022.0,2027.0,Shenzhen,CN,Peking University
7503,7635,~Aman_Jaiswal1,True,Dalhousie University,PhD student,,2020.0,,,,Dalhousie University
7504,7636,~Guangyu_Gao2,True,Beijing Institute of Technology,Associate Professor,,2017.0,2025.0,Beijing,CN,Beijing Institute of Technology
7505,7637,~Sijie_Yan2,True,MT,Researcher,,2022.0,,,,MT
7506,7638,~Yova_Kementchedjhieva1,True,Mohamed bin Zayed University of Artificial Intelligence,Assistant Professor,,2023.0,,,AE,Mohamed bin Zayed University of Artificial Intelligence
7507,7639,~Wenju_Xu1,True,Amazon,Researcher,,2022.0,,Sunnyval,US,Amazon
7508,7640,~Junran_Yang1,True,Non-affiliated,Independent Researcher,,2024.0,2025.0,,DE,Non-affiliated
7509,7641,~Junran_Yang1,True,Max Planck Institute of Animal Behavior,Research Assistant,,2021.0,2024.0,,DE,Max Planck Institute of Animal Behavior
7510,7642,~Xiran_Fan1,True,VISA,Researcher,,2023.0,,,US,VISA
7511,7643,~Nicolas_Chapados1,False,ServiceNow Research,VP Research,,2020.0,,,CA,ServiceNow research
7512,7644,~Telmo_Pires1,True,Apple,Researcher,,2020.0,,,,Apple
7513,7645,~Yam_Eitan1,True,"Technion - Israel Institute of Technology, Technion",PhD student,,2024.0,,,IL,"Computer Science Department, Technion - Israel Institute of Technology"
7514,7646,~Claas_A_Voelcker1,True,Toronto University,PhD student,,2020.0,,Darmstadt,DE,University of Toronto
7515,7647,~Tian_Tian4,True,University of Alberta,PhD student,,2019.0,,,,University of Alberta
7516,7648,~Yutaka_Matsuo1,True,The University of Tokyo,Full Professor,,2019.0,,,JP,The University of Tokyo
7517,7649,~Yutaka_Matsuo1,True,The University of Tokyo,Associate Professor,,2007.0,,,JP,The University of Tokyo
7518,7650,~Aditya_Chattopadhyay1,False,Amazon,Researcher,,2024.0,,,US,Amazon
7519,7651,~Aditya_Chattopadhyay1,False,Johns Hopkins University,PhD student,,2018.0,2024.0,,US,Johns Hopkins University
7520,7652,~Longfei_Zhang3,True,National University of Defense Technology,Lecturer,,2024.0,,Changsha,CN,National University of Defense Technology
7521,7653,~Zehua_Yuan1,True,University of Illinois at Urbana Champaign,PhD student,,2021.0,2026.0,Urbana,US,"Department of Computer Science, University of Illinois at Urbana Champaign"
7522,7654,~Juan_Rafael_Martínez-Galarza1,True,Harvard University,Researcher,,2017.0,2025.0,Cambridge,US,Harvard University
7523,7655,~Zhixi_Feng1,False,Xidian University,Full Professor,,2024.0,,Xi'an,CN,Xidian University
7524,7656,~Zhixi_Feng1,False,Xidian University,Associate Professor,,2021.0,2024.0,Xi'an,CN,Xidian University
7525,7657,~BINGYUE_PENG1,True,ByteDance Inc.,Researcher,,2023.0,,San Jose,US,ByteDance Inc.
7526,7658,~Pengyang_Zhou1,True,Zhejiang University,PhD student,,2022.0,,Hangzhou,CN,Zhejiang University
7527,7659,~Tengfei_Luo1,,University of Notre Dame,Full Professor,,2020.0,,,,University of Notre Dame
7528,7660,~Robie_Gonzales1,True,Dalhousie University,PhD student,,2025.0,,Halifax,CA,Dalhousie University
7529,7661,~Robie_Gonzales1,True,Dalhousie University,Researcher,,2023.0,2025.0,Halifax,CA,Dalhousie University
7530,7662,~Pranjal_A_Chitale1,True,Microsoft Research,Intern,,2024.0,,Bengaluru,IN,Microsoft
7531,7663,~Pranjal_A_Chitale1,True,"Department of Computer Science, Indian Institute of Technology, Madras, Indian Institute of Technology, Madras",MS student,,2021.0,2024.0,Chennai,IN,"Department of Computer Science, Indian Institute of Technology, Madras, Indian Institute of Technology, Madras"
7532,7664,~Phi_Le_Nguyen2,True,Hanoi University of Science and Technology,Associate Professor,,2010.0,,Hanoi,VN,Hanoi University of Science and Technology
7533,7665,~Mikhail_Gorbunov1,True,"Higher School of Economics, Higher School of Economics",Undergrad student,,2020.0,2024.0,,,National Research University Higher School of Economics
7534,7666,~Kwangho_Kim1,True,Korea University,Assistant Professor,,2023.0,,,,Korea University
7535,7667,~Tieru_Wu1,True,"school of AI, Jilin University",Full Professor,,2023.0,,Changchun,CN,Jilin University
7536,7668,~Fanxu_Meng1,False,Peking University,PhD student,,2022.0,2026.0,,CN,Peking University
7537,7669,~Xiang_Chen8,True,Huawei Technologies Ltd.,Researcher,,2017.0,,Beijing,CN,Huawei Technologies Research & Development (UK) Ltd
7538,7670,~Zixun_Sun1,True,College of Computer Science and Technology,PhD student,,2024.0,,,CN,College of Computer Science and Technology
7539,7671,~Zixun_Sun1,True,Tencent ,Principal Researcher,,2011.0,,,CN,Tencent
7540,7672,~Zixun_Sun1,True,Renmin University of China,PhD student,,2023.0,2024.0,,,Renmin University of China
7541,7673,~Mher_Safaryan1,True,Institute of Science and Technology,Postdoc,,2022.0,2025.0,Klosterneuburg,AT,Institute of Science and Technology Austria
7542,7674,~Lerrel_Pinto1,False,New York University,Assistant Professor,,2020.0,,New York,US,New York University
7543,7675,~Manel_Rodriguez-Soto1,True,"Artificial Intelligence Research Institute, Spanish National Research Council",Postdoc,,2023.0,2025.0,,ES,Spanish National Research Council
7544,7676,~Fan_Bao1,True,"Tsinghua University, Tsinghua University",PhD student,,2019.0,,,,"Tsinghua University, Beijing"
7545,7677,~Jihwan_Kim5,True,Seoul National University,MS student,,2024.0,2028.0,,KR,Seoul National University
7546,7678,~Leif_Döring1,True,Universität Mannheim,Full Professor,,2017.0,2050.0,Mannheim,DE,University of Mannheim
7547,7679,~Evan_J_Hubinger1,True,Anthropic,Researcher,,2023.0,,,US,Anthropic
7548,7680,~Ziqian_Zeng1,False,South China University of Technology,Associate Professor,,2021.0,,Guangzhou,CN,South China University of Technology
7549,7681,~Tong_Wei1,True,Southeast University,Associate Professor,,2022.0,,,CN,Southeast University
7550,7682,~Jinghua_Hou1,True,Huazhong University of Science and Technology,MS student,,2022.0,2025.0,,CN,Huazhong University of Science and Technology
7551,7683,~Wenjia_Xie1,True,University of Science and Technology of China,MS student,,2023.0,2026.0,Hefei,CN,University of Science and Technology of China
7552,7684,~Mathieu_Salzmann1,False,Swiss Data Science Center,Principal Researcher,,2024.0,,,CH,Swiss Data Science Center
7553,7685,~Mathieu_Salzmann1,False,ETHZ - ETH Zurich,Collaborator,,2024.0,,,CH,ETH Zurich
7554,7686,~Mathieu_Salzmann1,False,Swiss Federal Institute of Technology Lausanne,Senior Researcher,,2015.0,,,CH,EPFL - EPF Lausanne
7555,7687,~Mathieu_Salzmann1,False,CSIRO,Collaborator,,2015.0,,,AU,"Commonwealth Scientific and Industrial Research Organisation, CSIRO"
7556,7688,~Marcelo_Hartmann1,True,University of Helsinki,Principal Researcher,,2025.0,2029.0,Helsinki,FI,University of Helsinki
7557,7689,~Muratahan_Aykol1,True,Google,Researcher,,2022.0,,,,Google
7558,7690,~Robin_J._Evans2,False,University of Oxford,Full Professor,,2023.0,,,GB,University of Oxford
7559,7691,~Edward_Choi1,True,Korea Advanced Institute of Science and Technology,Associate Professor,,2020.0,,Seongnam,KR,Korea Advanced Institute of Science and Technology
7560,7692,~Yusuf_Aytar1,True,Google DeepMind,Research Scientist,,2017.0,,,GB,Google
7561,7693,~Zeqi_Lin1,True,Microsoft Research,Researcher,,2019.0,2024.0,,,Microsoft
7562,7694,~Rufeng_Chen2,True,The Hong Kong University of Science and Technology,PhD student,,2024.0,2028.0,guangzhou,CN,Hong Kong University of Science and Technology(Guangzhou)
7563,7695,~Rufeng_Chen2,True,Hangzhou Dianzi University,MS student,,2021.0,2024.0,hangzhou,CN,Hangzhou Dianzi University
7564,7696,~Yi_Zhou1,True,Adobe Systems,Research Scientist,,2020.0,,San Jose,US,Adobe Systems
7565,7697,~Andrew_Owens1,False,Cornell University,Associate Professor,,2025.0,,,US,Cornell University
7566,7698,~Andrew_Owens1,False,University of Michigan,Assistant Professor,,2020.0,2025.0,Ann Arbor,US,University of Michigan - Ann Arbor
7567,7699,~Bin_Wu4,True,"University College London, University of London",PhD student,,2023.0,2027.0,,GB,University College London
7568,7700,~Yixiao_Ge2,True,Tencent,Researcher,,2021.0,2027.0,,CN,Tencent
7569,7701,~Yaodong_Yu4,False,OpenAI,Researcher,,2024.0,,San Francisco,US,OpenAI
7570,7702,~Yaodong_Yu4,False,"Electrical Engineering & Computer Science Department, University of California Berkeley",PhD student,,2019.0,2024.0,Berkeley,US,"University of California, Berkeley"
7571,7703,~Zhentao_Tan2,True,Kuaishou- 快手科技,Researcher,,2024.0,,Beijing,CN,Kuaishou- 快手科技
7572,7704,~Zhentao_Tan2,True,Peking University,MS student,,2021.0,2024.0,Beijing,CN,Peking University
7573,7705,~Zhiguo_Wang4,True,Amazon,Principal Researcher,,2018.0,2025.0,New York City,US,Amazon
7574,7706,~Tianyu_Pang1,True,Sea AI Lab,Senior Research Scientist,,2024.0,,,SG,"Sea AI Lab, Sea, Singapore"
7575,7707,~Lujian_Yao1,True,East China University of Science and Technology,PhD student,,2022.0,2026.0,,CN,East China University of Science and Technology
7576,7708,~Marton_Havasi1,True,Facebook,Researcher,,2023.0,,,,Meta
7577,7709,~Ziyue_Jiang1,True,Zhejiang University,PhD student,,2021.0,2026.0,Hangzhou,CN,Zhejiang University
7578,7710,~Andrea_M_Tonello1,True,Alpen-Adria Universität Klagenfurt,Full Professor,,2015.0,,,,Alpen-Adria Universität Klagenfurt
7579,7711,~Xinyu_Gao1,True,Zhejiang University,MS student,,2021.0,,Hangzhou,CN,Zhejiang University
7580,7712,~Feng_Wu1,True,University of Science and Technology of China,Full Professor,,2014.0,,Hefei,CN,University of Science and Technology of China
7581,7713,~Jie_Xu7,True,NVIDIA,Researcher,,2022.0,,Seattle,US,NVIDIA
7582,7714,~Chungman_Lee1,True,Samsung Research,Researcher,,2019.0,,,,Samsung Research UK
7583,7715,~Leyang_Shen1,True,Harbin Institute of Technology,Undergrad student,,2021.0,,,CN,Harbin Institute of Technology
7584,7716,~Magauiya_Zhussip1,True,MTS AI,Researcher,,2024.0,,Moscow,RU,MTS AI
7585,7717,~Magauiya_Zhussip1,True,Huawei Technologies Ltd.,Research Engineer,,2020.0,2024.0,,RU,Huawei Technologies Research & Development (UK) Ltd
7586,7718,~Qing-Guo_Chen1,True,Alibaba Group,Researcher,,2018.0,,hangzhou,CN,Alibaba Group
7587,7719,~Yunzhou_Zhu1,False,Georgia Institute of Technology,MS student,,2024.0,2026.0,Atlanta,US,Georgia Institute of Technology
7588,7720,~Yunzhou_Zhu1,False,University of Edinburgh,Undergrad student,,2020.0,2024.0,Edinburgh,GB,University of Edinburgh
7589,7721,~Yunzhi_Zhuge1,True,Dalian University of Technology,Postdoc,,2023.0,,Dalian,CN,Dalian University of Technology
7590,7722,~Yunzhi_Zhuge1,True,The University of Adelaide,PhD student,,2020.0,,Adelaide,AU,University of Adelaide
7591,7723,~Anand_Gopalakrishnan1,False,Dalle Molle Institute for Artificial Intelligence Research,PhD student,,2019.0,2025.0,Lugano,CH,Dalle Molle Institute for Artificial Intelligence Research
7592,7724,~Carsten_Eickhoff1,False,Eberhard-Karls-Universität Tübingen,Full Professor,,2022.0,,Tübingen,DE,University of Tübingen
7593,7725,~Libo_Zhang1,True,Institute of Software Chinese Academy of Sciences,Full Professor,,2025.0,,,CN,Institute of Automation，Chinese Academy of Sciences
7594,7726,~Libo_Zhang1,True,Institute of Software Chinese Academy of Sciences,Associate Professor,,2017.0,2025.0,,CN,Institute of Automation，Chinese Academy of Sciences
7595,7727,~Maike_Feng1,True,The Chinese University of Hong Kong,MS student,,2022.0,2024.0,Shenzhen,CN,Chinese University of Hong Kong
7596,7728,~Miguel_Angel_Fuentes_Hernandez1,True,Stanford University,MS student,,2023.0,2025.0,Stanford,US,Stanford University
7597,7729,~Wenxuan_Zhang1,True,Singapore University of Technology and Design,Assistant Professor,,2025.0,,,SG,Singapore University of Technology and Design
7598,7730,~Wenxuan_Zhang1,True,Alibaba Group,Researcher,,2022.0,2025.0,,SG,Alibaba Group
7599,7731,~Stjepan_Picek1,True,University of Zagreb,Full Professor,,2025.0,,Zagreb,HR,University of Zagreb
7600,7732,~Stjepan_Picek1,True,Radboud University Nijmegen,Associate Professor,,2021.0,,,NL,Radboud University Nijmegen
7601,7733,~Cheng_Gao3,True,Princeton University,PhD student,,2021.0,,Princeton,US,Princeton University
7602,7734,~D.L._Richmond1,True,Genentech/Roche,Researcher,,2021.0,2025.0,San Francisco,US,Genentech/Roche
